app_name,response_time,error_rate,cpu_usage,memory_usage,disk_space,active_users,incident_duration,downtime
NIP,17,29,27,37,47,7000,0,0
NIP,18,8,28,38,48,8000,0,0
NIP,19,97,29,39,49,9000,0,0
NIP,20,6,30,40,50,10000,0,0
NIP,21,92,31,41,51,11000,0,0
NIP,22,10,32,42,52,12000,0,0
NIP,21,26,31,41,51,11000,0,0
NIP,20,88,30,40,50,10000,0,0
NIP,19,42,29,39,49,9000,0,0
NIP,18,12,28,38,48,8000,0,0
NIP,17,20,27,37,47,7000,0,0
NIP,16,60,26,36,46,6000,0,0
NIP,15,32,25,35,45,5000,0,0
NIP,14,83,24,34,44,4000,0,0
NIP,13,40,23,33,43,3000,0,0
NIP,12,95,22,32,42,2000,0,0
NIP,11,28,21,31,41,1000,0,0
NIP,10,63,20,30,40,0,0,0
NIP,11,86,21,31,41,1000,0,0
NIP,12,35,22,32,42,2000,0,0
NIP,13,63,23,33,43,3000,0,0
NIP,14,14,24,34,44,4000,0,0
NIP,15,67,25,35,45,5000,0,0
NIP,16,24,26,36,46,6000,0,0
NIP,17,91,27,37,47,7000,0,0
NIP,18,72,28,38,48,8000,0,0
NIP,19,23,29,39,49,9000,0,0
NIP,20,87,30,40,50,10000,0,0
NIP,21,33,31,41,51,11000,0,0
NIP,22,74,32,42,52,12000,1,1
NIP,21,49,31,41,51,11000,0,0
NIP,20,95,30,40,50,10000,0,0
NIP,19,33,29,39,49,9000,0,0
NIP,18,18,28,38,48,8000,0,0
NIP,17,61,27,37,47,7000,0,0
NIP,16,15,26,36,46,6000,0,0
NIP,15,9,25,35,45,5000,0,0
NIP,14,49,24,34,44,4000,0,0
NIP,13,46,23,33,43,3000,0,0
NIP,12,38,22,32,42,2000,0,0
NIP,11,96,21,31,41,1000,0,0
NIP,10,70,20,30,40,0,0,0
NIP,11,84,21,31,41,1000,0,0
NIP,12,8,22,32,42,2000,0,0
NIP,13,66,23,33,43,3000,0,0
NIP,14,18,24,34,44,4000,0,0
NIP,15,25,25,35,45,5000,0,0
NIP,16,33,26,36,46,6000,0,0
NIP,17,29,27,37,47,7000,0,0
NIP,18,85,28,38,48,8000,0,0
NIP,19,79,29,39,49,9000,0,0
NIP,20,100,30,40,50,10000,0,0
NIP,21,16,31,41,51,11000,0,0
NIP,22,17,32,42,52,12000,0,0
NIP,21,33,31,41,51,11000,0,0
NIP,20,11,30,40,50,10000,0,0
NIP,19,30,29,39,49,9000,0,0
NIP,18,21,28,38,48,8000,0,0
NIP,17,28,27,37,47,7000,0,0
NIP,16,86,26,36,46,6000,0,0
NIP,15,95,25,35,45,5000,0,0
NIP,14,65,24,34,44,4000,0,0
NIP,13,49,23,33,43,3000,0,0
NIP,12,23,22,32,42,2000,0,0
NIP,11,57,21,31,41,1000,0,0
NIP,10,4,20,30,40,0,0,0
NIP,11,3,21,31,41,1000,0,0
NIP,12,95,22,32,42,2000,0,0
NIP,13,79,23,33,43,3000,0,0
NIP,14,69,24,34,44,4000,0,0
NIP,15,3,25,35,45,5000,0,0
NIP,16,13,26,36,46,6000,0,0
NIP,17,66,27,37,47,7000,0,0
NIP,18,97,28,38,48,8000,0,0
NIP,19,75,29,39,49,9000,0,0
NIP,20,31,30,40,50,10000,0,0
NIP,21,20,31,41,51,11000,0,0
NIP,22,93,32,42,52,12000,0,0
NIP,21,22,31,41,51,11000,0,0
NIP,20,63,30,40,50,10000,0,0
NIP,19,41,29,39,49,9000,0,0
NIP,18,13,28,38,48,8000,0,0
NIP,17,69,27,37,47,7000,0,0
NIP,16,35,26,36,46,6000,0,0
NIP,15,32,25,35,45,5000,0,0
NIP,14,84,24,34,44,4000,0,0
NIP,13,100,23,33,43,3000,0,0
NIP,12,2,22,32,42,2000,0,0
NIP,11,79,21,31,41,1000,0,0
NIP,10,58,20,30,40,0,0,0
NIP,11,25,21,31,41,1000,0,0
NIP,12,68,22,32,42,2000,0,0
NIP,13,68,23,33,43,3000,0,0
NIP,14,63,24,34,44,4000,0,0
NIP,15,78,25,35,45,5000,0,0
NIP,16,9,26,36,46,6000,0,0
NIP,17,62,27,37,47,7000,0,0
NIP,18,23,28,38,48,8000,0,0
NIP,19,1,29,39,49,9000,0,0
NIP,20,46,30,40,50,10000,0,0
NIP,21,90,31,41,51,11000,0,0
NIP,22,14,32,42,52,12000,0,0
NIP,21,5,31,41,51,11000,0,0
NIP,20,23,30,40,50,10000,0,0
NIP,19,81,29,39,49,9000,0,0
NIP,18,19,28,38,48,8000,0,0
NIP,17,59,27,37,47,7000,0,0
NIP,16,26,26,36,46,6000,0,0
NIP,15,34,25,35,45,5000,0,0
NIP,14,30,24,34,44,4000,0,0
NIP,13,47,23,33,43,3000,0,0
NIP,12,22,22,32,42,2000,0,0
NIP,11,31,21,31,41,1000,0,0
NIP,10,26,20,30,40,0,0,0
NIP,11,99,21,31,41,1000,0,0
NIP,12,44,22,32,42,2000,0,0
NIP,13,56,23,33,43,3000,0,0
NIP,14,86,24,34,44,4000,0,0
NIP,15,12,25,35,45,5000,0,0
NIP,16,1,26,36,46,6000,0,0
NIP,17,49,27,37,47,7000,0,0
NIP,18,75,28,38,48,8000,0,0
NIP,19,36,29,39,49,9000,0,0
NIP,20,17,30,40,50,10000,0,0
NIP,21,76,31,41,51,11000,0,0
NIP,22,97,32,42,52,12000,0,0
NIP,21,52,31,41,51,11000,0,0
NIP,20,7,30,40,50,10000,0,0
NIP,19,81,29,39,49,9000,0,0
NIP,18,30,28,38,48,8000,1,1
NIP,17,56,27,37,47,7000,0,0
NIP,16,76,26,36,46,6000,0,0
NIP,15,13,25,35,45,5000,0,0
NIP,14,60,24,34,44,4000,0,0
NIP,13,42,23,33,43,3000,0,0
NIP,12,89,22,32,42,2000,0,0
NIP,11,100,21,31,41,1000,0,0
NIP,10,58,20,30,40,0,0,0
NIP,11,6,21,31,41,1000,0,0
NIP,12,88,22,32,42,2000,0,0
NIP,13,31,23,33,43,3000,0,0
NIP,14,34,24,34,44,4000,0,0
NIP,15,58,25,35,45,5000,0,0
NIP,16,64,26,36,46,6000,0,0
NIP,17,2,27,37,47,7000,0,0
NIP,18,87,28,38,48,8000,0,0
NIP,19,1,29,39,49,9000,0,0
NIP,20,70,30,40,50,10000,0,0
NIP,21,30,31,41,51,11000,0,0
NIP,22,59,32,42,52,12000,0,0
NIP,21,49,31,41,51,11000,0,0
NIP,20,60,30,40,50,10000,0,0
NIP,19,100,29,39,49,9000,0,0
NIP,18,38,28,38,48,8000,0,0
NIP,17,71,27,37,47,7000,0,0
NIP,16,66,26,36,46,6000,0,0
NIP,15,50,25,35,45,5000,0,0
NIP,14,59,24,34,44,4000,0,0
NIP,13,26,23,33,43,3000,0,0
NIP,12,92,22,32,42,2000,0,0
NIP,11,40,21,31,41,1000,0,0
NIP,10,74,20,30,40,0,0,0
NIP,11,76,21,31,41,1000,0,0
NIP,12,34,22,32,42,2000,0,0
NIP,13,40,23,33,43,3000,0,0
NIP,14,74,24,34,44,4000,0,0
NIP,15,41,25,35,45,5000,0,0
NIP,16,24,26,36,46,6000,0,0
NIP,17,98,27,37,47,7000,0,0
NIP,18,30,28,38,48,8000,0,0
NIP,19,31,29,39,49,9000,0,0
NIP,20,48,30,40,50,10000,0,0
NIP,21,17,31,41,51,11000,0,0
NIP,22,86,32,42,52,12000,0,0
NIP,21,35,31,41,51,11000,0,0
NIP,20,60,30,40,50,10000,0,0
NIP,19,40,29,39,49,9000,0,0
NIP,18,26,28,38,48,8000,0,0
NIP,17,16,27,37,47,7000,0,0
NIP,16,33,26,36,46,6000,0,0
NIP,15,89,25,35,45,5000,0,0
NIP,14,34,24,34,44,4000,0,0
NIP,13,6,23,33,43,3000,0,0
NIP,12,51,22,32,42,2000,0,0
NIP,11,63,21,31,41,1000,0,0
NIP,10,25,20,30,40,0,0,0
NIP,11,95,21,31,41,1000,0,0
NIP,12,70,22,32,42,2000,0,0
NIP,13,65,23,33,43,3000,0,0
NIP,14,31,24,34,44,4000,0,0
NIP,15,73,25,35,45,5000,0,0
NIP,16,6,26,36,46,6000,0,0
NIP,17,10,27,37,47,7000,0,0
NIP,18,86,28,38,48,8000,0,0
NIP,19,92,29,39,49,9000,0,0
NIP,20,24,30,40,50,10000,0,0
NIP,21,39,31,41,51,11000,0,0
NIP,22,23,32,42,52,12000,0,0
NIP,21,91,31,41,51,11000,0,0
NIP,20,21,30,40,50,10000,0,0
NIP,19,89,29,39,49,9000,0,0
NIP,18,51,28,38,48,8000,0,0
NIP,17,49,27,37,47,7000,0,0
NIP,16,38,26,36,46,6000,0,0
NIP,15,80,25,35,45,5000,0,0
NIP,14,11,24,34,44,4000,0,0
NIP,13,82,23,33,43,3000,0,0
NIP,12,1,22,32,42,2000,0,0
NIP,11,70,21,31,41,1000,0,0
NIP,10,98,20,30,40,0,0,0
NIP,11,35,21,31,41,1000,0,0
NIP,12,21,22,32,42,2000,0,0
NIP,13,47,23,33,43,3000,0,0
NIP,14,19,24,34,44,4000,0,0
NIP,15,23,25,35,45,5000,0,0
NIP,16,90,26,36,46,6000,0,0
NIP,17,15,27,37,47,7000,0,0
NIP,18,63,28,38,48,8000,0,0
NIP,19,91,29,39,49,9000,0,0
NIP,20,52,30,40,50,10000,0,0
NIP,21,52,31,41,51,11000,0,0
NIP,22,3,32,42,52,12000,0,0
NIP,21,13,31,41,51,11000,0,0
NIP,20,67,30,40,50,10000,0,0
NIP,19,66,29,39,49,9000,0,0
NIP,18,77,28,38,48,8000,0,0
NIP,17,56,27,37,47,7000,0,0
NIP,16,12,26,36,46,6000,0,0
NIP,15,86,25,35,45,5000,0,0
NIP,14,30,24,34,44,4000,1,1
NIP,13,15,23,33,43,3000,0,0
NIP,12,75,22,32,42,2000,0,0
NIP,11,99,21,31,41,1000,0,0
NIP,10,4,20,30,40,0,0,0
NIP,11,20,21,31,41,1000,0,0
NIP,12,62,22,32,42,2000,0,0
NIP,13,5,23,33,43,3000,0,0
NIP,14,46,24,34,44,4000,0,0
NIP,15,86,25,35,45,5000,0,0
NIP,16,72,26,36,46,6000,0,0
NIP,17,22,27,37,47,7000,0,0
NIP,18,36,28,38,48,8000,0,0
NIP,19,49,29,39,49,9000,0,0
NIP,20,20,30,40,50,10000,0,0
NIP,21,96,31,41,51,11000,0,0
NIP,22,51,32,42,52,12000,0,0
NIP,21,63,31,41,51,11000,0,0
NIP,20,83,30,40,50,10000,0,0
NIP,19,92,29,39,49,9000,0,0
NIP,18,70,28,38,48,8000,0,0
NIP,17,8,27,37,47,7000,0,0
NIP,16,12,26,36,46,6000,0,0
NIP,15,94,25,35,45,5000,0,0
NIP,14,17,24,34,44,4000,0,0
NIP,13,81,23,33,43,3000,0,0
NIP,12,25,22,32,42,2000,0,0
NIP,11,80,21,31,41,1000,0,0
NIP,10,50,20,30,40,0,0,0
NIP,11,62,21,31,41,1000,0,0
NIP,12,79,22,32,42,2000,0,0
NIP,13,54,23,33,43,3000,0,0
NIP,14,80,24,34,44,4000,0,0
NIP,15,76,25,35,45,5000,0,0
NIP,16,65,26,36,46,6000,0,0
NIP,17,34,27,37,47,7000,0,0
NIP,18,30,28,38,48,8000,0,0
NIP,19,32,29,39,49,9000,0,0
NIP,20,35,30,40,50,10000,0,0
NIP,21,21,31,41,51,11000,0,0
NIP,22,94,32,42,52,12000,0,0
NIP,21,7,31,41,51,11000,0,0
NIP,20,20,30,40,50,10000,0,0
NIP,19,10,29,39,49,9000,0,0
NIP,18,96,28,38,48,8000,0,0
NIP,17,72,27,37,47,7000,0,0
NIP,16,44,26,36,46,6000,0,0
NIP,15,49,25,35,45,5000,0,0
NIP,14,42,24,34,44,4000,0,0
NIP,13,73,23,33,43,3000,0,0
NIP,12,60,22,32,42,2000,0,0
NIP,11,75,21,31,41,1000,0,0
NIP,10,46,20,30,40,0,0,0
NIP,11,41,21,31,41,1000,0,0
NIP,12,8,22,32,42,2000,0,0
NIP,13,46,23,33,43,3000,0,0
NIP,14,48,24,34,44,4000,0,0
NIP,15,81,25,35,45,5000,0,0
NIP,16,60,26,36,46,6000,0,0
NIP,17,36,27,37,47,7000,0,0
NIP,18,49,28,38,48,8000,0,0
NIP,19,53,29,39,49,9000,0,0
NIP,20,56,30,40,50,10000,0,0
NIP,21,2,31,41,51,11000,0,0
NIP,22,28,32,42,52,12000,0,0
NIP,21,15,31,41,51,11000,0,0
NIP,20,78,30,40,50,10000,0,0
NIP,19,55,29,39,49,9000,0,0
NIP,18,88,28,38,48,8000,0,0
NIP,17,90,27,37,47,7000,0,0
NIP,16,31,26,36,46,6000,0,0
NIP,15,35,25,35,45,5000,0,0
NIP,14,76,24,34,44,4000,0,0
NIP,13,31,23,33,43,3000,0,0
NIP,12,14,22,32,42,2000,0,0
NIP,11,73,21,31,41,1000,0,0
NIP,10,4,20,30,40,0,0,0
NIP,11,34,21,31,41,1000,0,0
NIP,12,53,22,32,42,2000,0,0
NIP,13,84,23,33,43,3000,0,0
NIP,14,50,24,34,44,4000,0,0
NIP,15,30,25,35,45,5000,0,0
NIP,16,29,26,36,46,6000,0,0
NIP,17,58,27,37,47,7000,0,0
NIP,18,93,28,38,48,8000,0,0
NIP,19,4,29,39,49,9000,0,0
NIP,20,96,30,40,50,10000,0,0
NIP,21,12,31,41,51,11000,0,0
NIP,22,80,32,42,52,12000,0,0
NIP,21,18,31,41,51,11000,0,0
NIP,20,45,30,40,50,10000,0,0
NIP,19,60,29,39,49,9000,0,0
NIP,18,95,28,38,48,8000,0,0
NIP,17,83,27,37,47,7000,0,0
NIP,16,22,26,36,46,6000,0,0
NIP,15,83,25,35,45,5000,0,0
NIP,14,97,24,34,44,4000,0,0
NIP,13,62,23,33,43,3000,0,0
NIP,12,87,22,32,42,2000,0,0
NIP,11,59,21,31,41,1000,0,0
NIP,10,7,20,30,40,0,1,1
NIP,11,31,21,31,41,1000,0,0
NIP,12,10,22,32,42,2000,0,0
NIP,13,40,23,33,43,3000,0,0
NIP,14,9,24,34,44,4000,0,0
NIP,15,36,25,35,45,5000,0,0
NIP,16,21,26,36,46,6000,0,0
NIP,17,15,27,37,47,7000,0,0
NIP,18,38,28,38,48,8000,0,0
NIP,19,10,29,39,49,9000,0,0
NIP,20,57,30,40,50,10000,0,0
NIP,21,1,31,41,51,11000,0,0
NIP,22,27,32,42,52,12000,0,0
NIP,21,55,31,41,51,11000,0,0
NIP,20,89,30,40,50,10000,0,0
NIP,19,63,29,39,49,9000,0,0
NIP,18,59,28,38,48,8000,0,0
NIP,17,74,27,37,47,7000,0,0
NIP,16,85,26,36,46,6000,0,0
NIP,15,43,25,35,45,5000,0,0
NIP,14,94,24,34,44,4000,0,0
NIP,13,70,23,33,43,3000,0,0
NIP,12,62,22,32,42,2000,0,0
NIP,11,22,21,31,41,1000,0,0
NIP,10,61,20,30,40,0,0,0
NIP,11,93,21,31,41,1000,0,0
NIP,12,19,22,32,42,2000,0,0
NIP,13,34,23,33,43,3000,0,0
NIP,14,23,24,34,44,4000,0,0
NIP,15,57,25,35,45,5000,0,0
NIP,16,20,26,36,46,6000,0,0
NIP,17,73,27,37,47,7000,0,0
NIP,18,77,28,38,48,8000,0,0
NIP,19,7,29,39,49,9000,0,0
NIP,20,22,30,40,50,10000,0,0
NIP,21,100,31,41,51,11000,0,0
NIP,22,54,32,42,52,12000,0,0
NIP,21,98,31,41,51,11000,0,0
NIP,20,75,30,40,50,10000,0,0
NIP,19,44,29,39,49,9000,0,0
NIP,18,50,28,38,48,8000,0,0
NIP,17,98,27,37,47,7000,0,0
NIP,16,19,26,36,46,6000,0,0
NIP,15,80,25,35,45,5000,0,0
NIP,14,97,24,34,44,4000,0,0
NIP,13,80,23,33,43,3000,0,0
NIP,12,34,22,32,42,2000,0,0
NIP,11,49,21,31,41,1000,0,0
NIP,10,86,20,30,40,0,0,0
NIP,11,70,21,31,41,1000,0,0
NIP,12,55,22,32,42,2000,0,0
NIP,13,9,23,33,43,3000,0,0
NIP,14,44,24,34,44,4000,0,0
NIP,15,82,25,35,45,5000,0,0
NIP,16,37,26,36,46,6000,0,0
NIP,17,100,27,37,47,7000,0,0
NIP,18,81,28,38,48,8000,0,0
NIP,19,42,29,39,49,9000,0,0
NIP,20,9,30,40,50,10000,0,0
NIP,21,81,31,41,51,11000,0,0
NIP,22,97,32,42,52,12000,0,0
NIP,21,82,31,41,51,11000,0,0
NIP,20,81,30,40,50,10000,0,0
NIP,19,17,29,39,49,9000,0,0
NIP,18,46,28,38,48,8000,0,0
NIP,17,99,27,37,47,7000,0,0
NIP,16,3,26,36,46,6000,0,0
NIP,15,98,25,35,45,5000,0,0
NIP,14,15,24,34,44,4000,0,0
NIP,13,16,23,33,43,3000,0,0
NIP,12,88,22,32,42,2000,0,0
NIP,11,22,21,31,41,1000,0,0
NIP,10,100,20,30,40,0,0,0
NIP,11,65,21,31,41,1000,0,0
NIP,12,68,22,32,42,2000,0,0
NIP,13,74,23,33,43,3000,0,0
NIP,14,7,24,34,44,4000,0,0
NIP,15,77,25,35,45,5000,0,0
NIP,16,85,26,36,46,6000,0,0
NIP,17,15,27,37,47,7000,0,0
NIP,18,32,28,38,48,8000,0,0
NIP,19,71,29,39,49,9000,0,0
NIP,20,1,30,40,50,10000,0,0
NIP,21,76,31,41,51,11000,0,0
NIP,22,92,32,42,52,12000,0,0
NIP,21,42,31,41,51,11000,0,0
NIP,20,39,30,40,50,10000,0,0
NIP,19,10,29,39,49,9000,0,0
NIP,18,16,28,38,48,8000,0,0
NIP,17,50,27,37,47,7000,0,0
NIP,16,35,26,36,46,6000,0,0
NIP,15,40,25,35,45,5000,0,0
NIP,14,53,24,34,44,4000,0,0
NIP,13,29,23,33,43,3000,0,0
NIP,12,4,22,32,42,2000,0,0
NIP,11,81,21,31,41,1000,0,0
NIP,10,67,20,30,40,0,0,0
NIP,11,85,21,31,41,1000,0,0
NIP,12,68,22,32,42,2000,0,0
NIP,13,56,23,33,43,3000,0,0
NIP,14,39,24,34,44,4000,1,1
NIP,15,71,25,35,45,5000,0,0
NIP,16,97,26,36,46,6000,0,0
NIP,17,90,27,37,47,7000,0,0
NIP,18,94,28,38,48,8000,0,0
NIP,19,98,29,39,49,9000,0,0
NIP,20,12,30,40,50,10000,0,0
NIP,21,11,31,41,51,11000,0,0
NIP,22,24,32,42,52,12000,0,0
NIP,21,14,31,41,51,11000,0,0
NIP,20,63,30,40,50,10000,0,0
NIP,19,83,29,39,49,9000,0,0
NIP,18,18,28,38,48,8000,0,0
NIP,17,18,27,37,47,7000,0,0
NIP,16,54,26,36,46,6000,0,0
NIP,15,100,25,35,45,5000,0,0
NIP,14,80,24,34,44,4000,0,0
NIP,13,6,23,33,43,3000,0,0
NIP,12,52,22,32,42,2000,0,0
NIP,11,99,21,31,41,1000,0,0
NIP,10,68,20,30,40,0,0,0
NIP,11,90,21,31,41,1000,0,0
NIP,12,79,22,32,42,2000,0,0
NIP,13,75,23,33,43,3000,0,0
NIP,14,99,24,34,44,4000,0,0
NIP,15,55,25,35,45,5000,0,0
NIP,16,82,26,36,46,6000,0,0
NIP,17,94,27,37,47,7000,0,0
NIP,18,11,28,38,48,8000,0,0
NIP,19,68,29,39,49,9000,0,0
NIP,20,95,30,40,50,10000,0,0
NIP,21,54,31,41,51,11000,0,0
NIP,22,47,32,42,52,12000,0,0
NIP,21,29,31,41,51,11000,0,0
NIP,20,60,30,40,50,10000,0,0
NIP,19,42,29,39,49,9000,0,0
NIP,18,36,28,38,48,8000,0,0
NIP,17,6,27,37,47,7000,0,0
NIP,16,81,26,36,46,6000,0,0
NIP,15,86,25,35,45,5000,0,0
NIP,14,70,24,34,44,4000,0,0
NIP,13,88,23,33,43,3000,0,0
NIP,12,3,22,32,42,2000,0,0
NIP,11,44,21,31,41,1000,0,0
NIP,10,80,20,30,40,0,0,0
NIP,11,82,21,31,41,1000,0,0
NIP,12,86,22,32,42,2000,0,0
NIP,13,55,23,33,43,3000,0,0
NIP,14,78,24,34,44,4000,0,0
NIP,15,69,25,35,45,5000,0,0
NIP,16,18,26,36,46,6000,0,0
NIP,17,100,27,37,47,7000,0,0
NIP,18,53,28,38,48,8000,0,0
NIP,19,83,29,39,49,9000,0,0
NIP,20,5,30,40,50,10000,0,0
NIP,21,53,31,41,51,11000,0,0
NIP,22,93,32,42,52,12000,0,0
NIP,21,81,31,41,51,11000,0,0
NIP,20,70,30,40,50,10000,0,0
NIP,19,37,29,39,49,9000,0,0
NIP,18,73,28,38,48,8000,0,0
NIP,17,13,27,37,47,7000,0,0
NIP,16,82,26,36,46,6000,0,0
NIP,15,89,25,35,45,5000,0,0
NIP,14,67,24,34,44,4000,0,0
NIP,13,100,23,33,43,3000,0,0
NIP,12,39,22,32,42,2000,0,0
NIP,11,50,21,31,41,1000,0,0
NIP,10,35,20,30,40,0,0,0
NIP,11,10,21,31,41,1000,0,0
NIP,12,24,22,32,42,2000,0,0
NIP,13,92,23,33,43,3000,0,0
NIP,14,69,24,34,44,4000,0,0
NIP,15,1,25,35,45,5000,0,0
NIP,16,51,26,36,46,6000,0,0
NIP,17,75,27,37,47,7000,0,0
NIP,18,11,28,38,48,8000,0,0
NIP,19,1,29,39,49,9000,0,0
NIP,20,34,30,40,50,10000,0,0
NIP,21,70,31,41,51,11000,0,0
NIP,22,67,32,42,52,12000,0,0
NIP,21,68,31,41,51,11000,0,0
NIP,20,50,30,40,50,10000,0,0
NIP,19,12,29,39,49,9000,0,0
NIP,18,63,28,38,48,8000,0,0
NIP,17,26,27,37,47,7000,0,0
NIP,16,95,26,36,46,6000,0,0
NIP,15,38,25,35,45,5000,0,0
NIP,14,41,24,34,44,4000,0,0
NIP,13,90,23,33,43,3000,0,0
NIP,12,23,22,32,42,2000,0,0
NIP,11,53,21,31,41,1000,0,0
NIP,10,43,20,30,40,0,0,0
NIP,11,98,21,31,41,1000,0,0
NIP,12,67,22,32,42,2000,0,0
NIP,13,39,23,33,43,3000,0,0
NIP,14,76,24,34,44,4000,0,0
NIP,15,99,25,35,45,5000,0,0
NIP,16,2,26,36,46,6000,0,0
NIP,17,68,27,37,47,7000,0,0
NIP,18,49,28,38,48,8000,1,1
NIP,19,2,29,39,49,9000,0,0
NIP,20,64,30,40,50,10000,0,0
NIP,21,20,31,41,51,11000,0,0
NIP,22,69,32,42,52,12000,0,0
NIP,21,65,31,41,51,11000,0,0
NIP,20,6,30,40,50,10000,0,0
NIP,19,46,29,39,49,9000,0,0
NIP,18,21,28,38,48,8000,0,0
NIP,17,95,27,37,47,7000,0,0
NIP,16,71,26,36,46,6000,0,0
NIP,15,51,25,35,45,5000,0,0
NIP,14,73,24,34,44,4000,0,0
NIP,13,1,23,33,43,3000,0,0
NIP,12,72,22,32,42,2000,0,0
NIP,11,47,21,31,41,1000,0,0
NIP,10,52,20,30,40,0,0,0
NIP,11,3,21,31,41,1000,0,0
NIP,12,19,22,32,42,2000,0,0
NIP,13,100,23,33,43,3000,0,0
NIP,14,72,24,34,44,4000,0,0
NIP,15,35,25,35,45,5000,0,0
NIP,16,47,26,36,46,6000,0,0
NIP,17,55,27,37,47,7000,0,0
NIP,18,58,28,38,48,8000,0,0
NIP,19,46,29,39,49,9000,0,0
NIP,20,28,30,40,50,10000,0,0
NIP,21,68,31,41,51,11000,0,0
NIP,22,29,32,42,52,12000,0,0
NIP,21,79,31,41,51,11000,0,0
NIP,20,77,30,40,50,10000,0,0
NIP,19,37,29,39,49,9000,0,0
NIP,18,55,28,38,48,8000,0,0
NIP,17,57,27,37,47,7000,0,0
NIP,16,87,26,36,46,6000,0,0
NIP,15,19,25,35,45,5000,0,0
NIP,14,46,24,34,44,4000,0,0
NIP,13,59,23,33,43,3000,0,0
NIP,12,72,22,32,42,2000,0,0
NIP,11,82,21,31,41,1000,0,0
NIP,10,99,20,30,40,0,0,0
NIP,11,97,21,31,41,1000,0,0
NIP,12,62,22,32,42,2000,0,0
NIP,13,37,23,33,43,3000,0,0
NIP,14,40,24,34,44,4000,0,0
NIP,15,51,25,35,45,5000,0,0
NIP,16,17,26,36,46,6000,0,0
NIP,17,15,27,37,47,7000,0,0
NIP,18,15,28,38,48,8000,0,0
NIP,19,53,29,39,49,9000,0,0
NIP,20,83,30,40,50,10000,0,0
NIP,21,6,31,41,51,11000,0,0
NIP,22,64,32,42,52,12000,0,0
NIP,21,73,31,41,51,11000,0,0
NIP,20,92,30,40,50,10000,0,0
NIP,19,46,29,39,49,9000,0,0
NIP,18,42,28,38,48,8000,0,0
NIP,17,54,27,37,47,7000,0,0
NIP,16,6,26,36,46,6000,0,0
NIP,15,33,25,35,45,5000,0,0
NIP,14,8,24,34,44,4000,0,0
NIP,13,39,23,33,43,3000,0,0
NIP,12,99,22,32,42,2000,0,0
NIP,11,65,21,31,41,1000,0,0
NIP,10,40,20,30,40,0,0,0
NIP,11,1,21,31,41,1000,0,0
NIP,12,99,22,32,42,2000,0,0
NIP,13,72,23,33,43,3000,0,0
NIP,14,82,24,34,44,4000,0,0
NIP,15,30,25,35,45,5000,0,0
NIP,16,24,26,36,46,6000,0,0
NIP,17,76,27,37,47,7000,0,0
NIP,18,71,28,38,48,8000,0,0
NIP,19,50,29,39,49,9000,0,0
NIP,20,28,30,40,50,10000,0,0
NIP,21,100,31,41,51,11000,0,0
NIP,22,58,32,42,52,12000,0,0
NIP,21,50,31,41,51,11000,0,0
NIP,20,91,30,40,50,10000,0,0
NIP,19,49,29,39,49,9000,0,0
NIP,18,73,28,38,48,8000,0,0
NIP,17,36,27,37,47,7000,0,0
NIP,16,32,26,36,46,6000,0,0
NIP,15,100,25,35,45,5000,0,0
NIP,14,26,24,34,44,4000,0,0
NIP,13,55,23,33,43,3000,0,0
NIP,12,96,22,32,42,2000,0,0
NIP,11,58,21,31,41,1000,0,0
NIP,10,67,20,30,40,0,0,0
NIP,11,42,21,31,41,1000,0,0
NIP,12,92,22,32,42,2000,0,0
NIP,13,71,23,33,43,3000,0,0
NIP,14,59,24,34,44,4000,0,0
NIP,15,29,25,35,45,5000,0,0
NIP,16,72,26,36,46,6000,0,0
NIP,17,21,27,37,47,7000,0,0
NIP,18,46,28,38,48,8000,0,0
NIP,19,10,29,39,49,9000,0,0
NIP,20,17,30,40,50,10000,0,0
NIP,21,2,31,41,51,11000,0,0
NIP,22,9,32,42,52,12000,1,1
NIP,21,76,31,41,51,11000,0,0
NIP,20,29,30,40,50,10000,0,0
NIP,19,28,29,39,49,9000,0,0
NIP,18,24,28,38,48,8000,0,0
NIP,17,93,27,37,47,7000,0,0
NIP,16,34,26,36,46,6000,0,0
NIP,15,34,25,35,45,5000,0,0
NIP,14,42,24,34,44,4000,0,0
NIP,13,71,23,33,43,3000,0,0
NIP,12,39,22,32,42,2000,0,0
NIP,11,74,21,31,41,1000,0,0
NIP,10,57,20,30,40,0,0,0
NIP,11,91,21,31,41,1000,0,0
NIP,12,82,22,32,42,2000,0,0
NIP,13,100,23,33,43,3000,0,0
NIP,14,16,24,34,44,4000,0,0
NIP,15,84,25,35,45,5000,0,0
NIP,16,79,26,36,46,6000,0,0
NIP,17,15,27,37,47,7000,0,0
NIP,18,19,28,38,48,8000,0,0
NIP,19,72,29,39,49,9000,0,0
NIP,20,97,30,40,50,10000,0,0
NIP,21,87,31,41,51,11000,0,0
NIP,22,57,32,42,52,12000,0,0
NIP,21,73,31,41,51,11000,0,0
NIP,20,1,30,40,50,10000,0,0
NIP,19,5,29,39,49,9000,0,0
NIP,18,18,28,38,48,8000,0,0
NIP,17,76,27,37,47,7000,0,0
NIP,16,54,26,36,46,6000,0,0
NIP,15,88,25,35,45,5000,0,0
NIP,14,94,24,34,44,4000,0,0
NIP,13,89,23,33,43,3000,0,0
NIP,12,9,22,32,42,2000,0,0
NIP,11,86,21,31,41,1000,0,0
